n,x,s,p,n_next,x_next,s_next,p_next,count,count_smoothed,prob
5,2,-3,1,6,2,0,1,0,1,0.00980392156862745
5,2,-3,1,6,2,1,-1,0,1,0.00980392156862745
5,2,-3,1,6,2,1,1,0,1,0.00980392156862745
5,2,-3,1,6,2,2,-1,0,1,0.00980392156862745
5,2,-3,1,6,2,2,1,0,1,0.00980392156862745
5,2,-3,1,6,2,3,-1,0,1,0.00980392156862745
5,2,-3,1,6,2,3,1,0,1,0.00980392156862745
5,2,-3,1,6,3,-3,-1,10,11,0.10784313725490197
5,2,-3,1,6,3,-3,1,17,18,0.17647058823529413
5,2,-3,1,6,3,-2,-1,1,2,0.0196078431372549
5,2,-3,1,6,3,-2,1,1,2,0.0196078431372549
5,2,-3,1,6,3,-1,-1,0,1,0.00980392156862745
5,2,-3,1,6,3,-1,1,0,1,0.00980392156862745
5,2,-3,1,6,3,0,-1,0,1,0.00980392156862745
5,2,-3,1,6,3,0,1,0,1,0.00980392156862745
5,2,-3,1,6,3,1,-1,0,1,0.00980392156862745
5,2,-3,1,6,3,1,1,0,1,0.00980392156862745
5,2,-3,1,6,3,2,-1,0,1,0.00980392156862745
5,2,-3,1,6,3,2,1,0,1,0.00980392156862745
5,2,-3,1,6,3,3,-1,0,1,0.00980392156862745
5,2,-3,1,6,3,3,1,0,1,0.00980392156862745
5,2,-2,-1,6,1,-3,-1,3,4,0.022222222222222223
5,2,-2,-1,6,1,-3,1,5,6,0.03333333333333333
5,2,-2,-1,6,1,-2,-1,38,39,0.21666666666666667
5,2,-2,-1,6,1,-2,1,34,35,0.19444444444444445
5,2,-2,-1,6,2,-3,-1,0,1,0.005555555555555556
5,2,-2,-1,6,2,-3,1,1,2,0.011111111111111112
5,2,-2,-1,6,2,-2,-1,1,2,0.011111111111111112
5,2,-2,-1,6,2,-2,1,1,2,0.011111111111111112
5,2,-2,-1,6,3,-3,-1,4,5,0.027777777777777776
5,2,-2,-1,6,3,-3,1,8,9,0.05
5,2,-2,-1,6,3,-2,-1,51,52,0.28888888888888886
5,2,-2,-1,6,3,-2,1,22,23,0.12777777777777777
5,2,-2,1,6,1,-2,-1,91,92,0.2216867469879518
5,2,-2,1,6,1,-2,1,71,72,0.17349397590361446
5,2,-2,1,6,1,-1,-1,1,2,0.004819277108433735
5,2,-2,1,6,1,-1,1,4,5,0.012048192771084338
5,2,-2,1,6,1,0,-1,12,13,0.03132530120481928
5,2,-2,1,6,1,0,1,0,1,0.0024096385542168677
5,2,-2,1,6,1,1,-1,2,3,0.007228915662650603
5,2,-2,1,6,1,1,1,0,1,0.0024096385542168677
5,2,-2,1,6,1,2,-1,0,1,0.0024096385542168677
5,2,-2,1,6,1,2,1,0,1,0.0024096385542168677
5,2,-2,1,6,1,3,-1,0,1,0.0024096385542168677
5,2,-2,1,6,1,3,1,0,1,0.0024096385542168677
5,2,-2,1,6,2,-2,-1,2,3,0.007228915662650603
5,2,-2,1,6,2,-2,1,0,1,0.0024096385542168677
5,2,-2,1,6,2,-1,-1,0,1,0.0024096385542168677
5,2,-2,1,6,2,-1,1,0,1,0.0024096385542168677
5,2,-2,1,6,2,0,-1,1,2,0.004819277108433735
5,2,-2,1,6,2,0,1,1,2,0.004819277108433735
5,2,-2,1,6,2,1,-1,0,1,0.0024096385542168677
5,2,-2,1,6,2,1,1,0,1,0.0024096385542168677
5,2,-2,1,6,2,2,-1,0,1,0.0024096385542168677
5,2,-2,1,6,2,2,1,0,1,0.0024096385542168677
5,2,-2,1,6,2,3,-1,0,1,0.0024096385542168677
5,2,-2,1,6,2,3,1,0,1,0.0024096385542168677
5,2,-2,1,6,3,-2,-1,89,90,0.21686746987951808
5,2,-2,1,6,3,-2,1,91,92,0.2216867469879518
5,2,-2,1,6,3,-1,-1,3,4,0.00963855421686747
5,2,-2,1,6,3,-1,1,6,7,0.016867469879518072
5,2,-2,1,6,3,0,-1,3,4,0.00963855421686747
5,2,-2,1,6,3,0,1,1,2,0.004819277108433735
5,2,-2,1,6,3,1,-1,1,2,0.004819277108433735
5,2,-2,1,6,3,1,1,0,1,0.0024096385542168677
5,2,-2,1,6,3,2,-1,0,1,0.0024096385542168677
5,2,-2,1,6,3,2,1,0,1,0.0024096385542168677
5,2,-2,1,6,3,3,-1,0,1,0.0024096385542168677
5,2,-2,1,6,3,3,1,0,1,0.0024096385542168677
5,2,-1,-1,6,1,-3,-1,1,2,0.018691588785046728
5,2,-1,-1,6,1,-3,1,1,2,0.018691588785046728
5,2,-1,-1,6,1,-2,-1,0,1,0.009345794392523364
5,2,-1,-1,6,1,-2,1,1,2,0.018691588785046728
5,2,-1,-1,6,1,-1,-1,18,19,0.17757009345794392
5,2,-1,-1,6,1,-1,1,23,24,0.22429906542056074
5,2,-1,-1,6,2,-3,-1,0,1,0.009345794392523364
5,2,-1,-1,6,2,-3,1,3,4,0.037383177570093455
5,2,-1,-1,6,2,-2,-1,0,1,0.009345794392523364
5,2,-1,-1,6,2,-2,1,0,1,0.009345794392523364
5,2,-1,-1,6,2,-1,-1,0,1,0.009345794392523364
5,2,-1,-1,6,2,-1,1,0,1,0.009345794392523364
5,2,-1,-1,6,3,-3,-1,2,3,0.028037383177570093
5,2,-1,-1,6,3,-3,1,0,1,0.009345794392523364
5,2,-1,-1,6,3,-2,-1,1,2,0.018691588785046728
5,2,-1,-1,6,3,-2,1,2,3,0.028037383177570093
5,2,-1,-1,6,3,-1,-1,21,22,0.205607476635514
5,2,-1,-1,6,3,-1,1,16,17,0.1588785046728972
5,2,-1,1,6,1,-1,-1,45,46,0.18775510204081633
5,2,-1,1,6,1,-1,1,38,39,0.15918367346938775
5,2,-1,1,6,1,0,-1,5,6,0.024489795918367346
5,2,-1,1,6,1,0,1,1,2,0.00816326530612245
5,2,-1,1,6,1,1,-1,1,2,0.00816326530612245
5,2,-1,1,6,1,1,1,2,3,0.012244897959183673
5,2,-1,1,6,1,2,-1,2,3,0.012244897959183673
5,2,-1,1,6,1,2,1,1,2,0.00816326530612245
5,2,-1,1,6,1,3,-1,0,1,0.004081632653061225
5,2,-1,1,6,1,3,1,0,1,0.004081632653061225
5,2,-1,1,6,2,-1,-1,0,1,0.004081632653061225
5,2,-1,1,6,2,-1,1,0,1,0.004081632653061225
5,2,-1,1,6,2,0,-1,0,1,0.004081632653061225
5,2,-1,1,6,2,0,1,0,1,0.004081632653061225
5,2,-1,1,6,2,1,-1,0,1,0.004081632653061225
5,2,-1,1,6,2,1,1,0,1,0.004081632653061225
5,2,-1,1,6,2,2,-1,0,1,0.004081632653061225
5,2,-1,1,6,2,2,1,1,2,0.00816326530612245
5,2,-1,1,6,2,3,-1,0,1,0.004081632653061225
5,2,-1,1,6,2,3,1,0,1,0.004081632653061225
5,2,-1,1,6,3,-1,-1,41,42,0.17142857142857143
5,2,-1,1,6,3,-1,1,66,67,0.27346938775510204
5,2,-1,1,6,3,0,-1,4,5,0.02040816326530612
5,2,-1,1,6,3,0,1,0,1,0.004081632653061225
5,2,-1,1,6,3,1,-1,0,1,0.004081632653061225
5,2,-1,1,6,3,1,1,2,3,0.012244897959183673
5,2,-1,1,6,3,2,-1,4,5,0.02040816326530612
5,2,-1,1,6,3,2,1,2,3,0.012244897959183673
5,2,-1,1,6,3,3,-1,0,1,0.004081632653061225
5,2,-1,1,6,3,3,1,0,1,0.004081632653061225
5,2,0,-1,6,1,-3,-1,0,1,0.0026954177897574125
5,2,0,-1,6,1,-3,1,0,1,0.0026954177897574125
5,2,0,-1,6,1,-2,-1,5,6,0.016172506738544475
5,2,0,-1,6,1,-2,1,5,6,0.016172506738544475
5,2,0,-1,6,1,-1,-1,2,3,0.008086253369272238
5,2,0,-1,6,1,-1,1,4,5,0.013477088948787063
5,2,0,-1,6,1,0,-1,91,92,0.24797843665768193
5,2,0,-1,6,1,0,1,82,83,0.22371967654986524
5,2,0,-1,6,2,-3,-1,0,1,0.0026954177897574125
5,2,0,-1,6,2,-3,1,0,1,0.0026954177897574125
5,2,0,-1,6,2,-2,-1,0,1,0.0026954177897574125
5,2,0,-1,6,2,-2,1,0,1,0.0026954177897574125
5,2,0,-1,6,2,-1,-1,1,2,0.005390835579514825
5,2,0,-1,6,2,-1,1,0,1,0.0026954177897574125
5,2,0,-1,6,2,0,-1,0,1,0.0026954177897574125
5,2,0,-1,6,2,0,1,0,1,0.0026954177897574125
5,2,0,-1,6,3,-3,-1,0,1,0.0026954177897574125
5,2,0,-1,6,3,-3,1,1,2,0.005390835579514825
5,2,0,-1,6,3,-2,-1,9,10,0.026954177897574125
5,2,0,-1,6,3,-2,1,9,10,0.026954177897574125
5,2,0,-1,6,3,-1,-1,3,4,0.01078167115902965
5,2,0,-1,6,3,-1,1,9,10,0.026954177897574125
5,2,0,-1,6,3,0,-1,67,68,0.18328840970350405
5,2,0,-1,6,3,0,1,59,60,0.16172506738544473
5,2,0,1,6,1,0,-1,59,60,0.16172506738544473
5,2,0,1,6,1,0,1,67,68,0.18328840970350405
5,2,0,1,6,1,1,-1,9,10,0.026954177897574125
5,2,0,1,6,1,1,1,3,4,0.01078167115902965
5,2,0,1,6,1,2,-1,9,10,0.026954177897574125
5,2,0,1,6,1,2,1,9,10,0.026954177897574125
5,2,0,1,6,1,3,-1,1,2,0.005390835579514825
5,2,0,1,6,1,3,1,0,1,0.0026954177897574125
5,2,0,1,6,2,0,-1,0,1,0.0026954177897574125
5,2,0,1,6,2,0,1,0,1,0.0026954177897574125
5,2,0,1,6,2,1,-1,0,1,0.0026954177897574125
5,2,0,1,6,2,1,1,1,2,0.005390835579514825
5,2,0,1,6,2,2,-1,0,1,0.0026954177897574125
5,2,0,1,6,2,2,1,0,1,0.0026954177897574125
5,2,0,1,6,2,3,-1,0,1,0.0026954177897574125
5,2,0,1,6,2,3,1,0,1,0.0026954177897574125
5,2,0,1,6,3,0,-1,82,83,0.22371967654986524
5,2,0,1,6,3,0,1,91,92,0.24797843665768193
5,2,0,1,6,3,1,-1,4,5,0.013477088948787063
5,2,0,1,6,3,1,1,2,3,0.008086253369272238
5,2,0,1,6,3,2,-1,5,6,0.016172506738544475
5,2,0,1,6,3,2,1,5,6,0.016172506738544475
5,2,0,1,6,3,3,-1,0,1,0.0026954177897574125
5,2,0,1,6,3,3,1,0,1,0.0026954177897574125
5,2,1,-1,6,1,-3,-1,0,1,0.004081632653061225
5,2,1,-1,6,1,-3,1,0,1,0.004081632653061225
5,2,1,-1,6,1,-2,-1,2,3,0.012244897959183673
5,2,1,-1,6,1,-2,1,4,5,0.02040816326530612
5,2,1,-1,6,1,-1,-1,2,3,0.012244897959183673
5,2,1,-1,6,1,-1,1,0,1,0.004081632653061225
5,2,1,-1,6,1,0,-1,0,1,0.004081632653061225
5,2,1,-1,6,1,0,1,4,5,0.02040816326530612
5,2,1,-1,6,1,1,-1,66,67,0.27346938775510204
5,2,1,-1,6,1,1,1,41,42,0.17142857142857143
5,2,1,-1,6,2,-3,-1,0,1,0.004081632653061225
5,2,1,-1,6,2,-3,1,0,1,0.004081632653061225
5,2,1,-1,6,2,-2,-1,1,2,0.00816326530612245
5,2,1,-1,6,2,-2,1,0,1,0.004081632653061225
5,2,1,-1,6,2,-1,-1,0,1,0.004081632653061225
5,2,1,-1,6,2,-1,1,0,1,0.004081632653061225
5,2,1,-1,6,2,0,-1,0,1,0.004081632653061225
5,2,1,-1,6,2,0,1,0,1,0.004081632653061225
5,2,1,-1,6,2,1,-1,0,1,0.004081632653061225
5,2,1,-1,6,2,1,1,0,1,0.004081632653061225
5,2,1,-1,6,3,-3,-1,0,1,0.004081632653061225
5,2,1,-1,6,3,-3,1,0,1,0.004081632653061225
5,2,1,-1,6,3,-2,-1,1,2,0.00816326530612245
5,2,1,-1,6,3,-2,1,2,3,0.012244897959183673
5,2,1,-1,6,3,-1,-1,2,3,0.012244897959183673
5,2,1,-1,6,3,-1,1,1,2,0.00816326530612245
5,2,1,-1,6,3,0,-1,1,2,0.00816326530612245
5,2,1,-1,6,3,0,1,5,6,0.024489795918367346
5,2,1,-1,6,3,1,-1,38,39,0.15918367346938775
5,2,1,-1,6,3,1,1,45,46,0.18775510204081633
5,2,1,1,6,1,1,-1,16,17,0.1588785046728972
5,2,1,1,6,1,1,1,21,22,0.205607476635514
5,2,1,1,6,1,2,-1,2,3,0.028037383177570093
5,2,1,1,6,1,2,1,1,2,0.018691588785046728
5,2,1,1,6,1,3,-1,0,1,0.009345794392523364
5,2,1,1,6,1,3,1,2,3,0.028037383177570093
5,2,1,1,6,2,1,-1,0,1,0.009345794392523364
5,2,1,1,6,2,1,1,0,1,0.009345794392523364
5,2,1,1,6,2,2,-1,0,1,0.009345794392523364
5,2,1,1,6,2,2,1,0,1,0.009345794392523364
5,2,1,1,6,2,3,-1,3,4,0.037383177570093455
5,2,1,1,6,2,3,1,0,1,0.009345794392523364
5,2,1,1,6,3,1,-1,23,24,0.22429906542056074
5,2,1,1,6,3,1,1,18,19,0.17757009345794392
5,2,1,1,6,3,2,-1,1,2,0.018691588785046728
5,2,1,1,6,3,2,1,0,1,0.009345794392523364
5,2,1,1,6,3,3,-1,1,2,0.018691588785046728
5,2,1,1,6,3,3,1,1,2,0.018691588785046728
5,2,2,-1,6,1,-3,-1,0,1,0.0024096385542168677
5,2,2,-1,6,1,-3,1,0,1,0.0024096385542168677
5,2,2,-1,6,1,-2,-1,0,1,0.0024096385542168677
5,2,2,-1,6,1,-2,1,0,1,0.0024096385542168677
5,2,2,-1,6,1,-1,-1,0,1,0.0024096385542168677
5,2,2,-1,6,1,-1,1,1,2,0.004819277108433735
5,2,2,-1,6,1,0,-1,1,2,0.004819277108433735
5,2,2,-1,6,1,0,1,3,4,0.00963855421686747
5,2,2,-1,6,1,1,-1,6,7,0.016867469879518072
5,2,2,-1,6,1,1,1,3,4,0.00963855421686747
5,2,2,-1,6,1,2,-1,91,92,0.2216867469879518
5,2,2,-1,6,1,2,1,89,90,0.21686746987951808
5,2,2,-1,6,2,-3,-1,0,1,0.0024096385542168677
5,2,2,-1,6,2,-3,1,0,1,0.0024096385542168677
5,2,2,-1,6,2,-2,-1,0,1,0.0024096385542168677
5,2,2,-1,6,2,-2,1,0,1,0.0024096385542168677
5,2,2,-1,6,2,-1,-1,0,1,0.0024096385542168677
5,2,2,-1,6,2,-1,1,0,1,0.0024096385542168677
5,2,2,-1,6,2,0,-1,1,2,0.004819277108433735
5,2,2,-1,6,2,0,1,1,2,0.004819277108433735
5,2,2,-1,6,2,1,-1,0,1,0.0024096385542168677
5,2,2,-1,6,2,1,1,0,1,0.0024096385542168677
5,2,2,-1,6,2,2,-1,0,1,0.0024096385542168677
5,2,2,-1,6,2,2,1,2,3,0.007228915662650603
5,2,2,-1,6,3,-3,-1,0,1,0.0024096385542168677
5,2,2,-1,6,3,-3,1,0,1,0.0024096385542168677
5,2,2,-1,6,3,-2,-1,0,1,0.0024096385542168677
5,2,2,-1,6,3,-2,1,0,1,0.0024096385542168677
5,2,2,-1,6,3,-1,-1,0,1,0.0024096385542168677
5,2,2,-1,6,3,-1,1,2,3,0.007228915662650603
5,2,2,-1,6,3,0,-1,0,1,0.0024096385542168677
5,2,2,-1,6,3,0,1,12,13,0.03132530120481928
5,2,2,-1,6,3,1,-1,4,5,0.012048192771084338
5,2,2,-1,6,3,1,1,1,2,0.004819277108433735
5,2,2,-1,6,3,2,-1,71,72,0.17349397590361446
5,2,2,-1,6,3,2,1,91,92,0.2216867469879518
5,2,2,1,6,1,2,-1,22,23,0.12777777777777777
5,2,2,1,6,1,2,1,51,52,0.28888888888888886
5,2,2,1,6,1,3,-1,8,9,0.05
5,2,2,1,6,1,3,1,4,5,0.027777777777777776
5,2,2,1,6,2,2,-1,1,2,0.011111111111111112
5,2,2,1,6,2,2,1,1,2,0.011111111111111112
5,2,2,1,6,2,3,-1,1,2,0.011111111111111112
5,2,2,1,6,2,3,1,0,1,0.005555555555555556
5,2,2,1,6,3,2,-1,34,35,0.19444444444444445
5,2,2,1,6,3,2,1,38,39,0.21666666666666667
5,2,2,1,6,3,3,-1,5,6,0.03333333333333333
5,2,2,1,6,3,3,1,3,4,0.022222222222222223
5,2,3,-1,6,1,-3,-1,0,1,0.00980392156862745
5,2,3,-1,6,1,-3,1,0,1,0.00980392156862745
5,2,3,-1,6,1,-2,-1,0,1,0.00980392156862745
5,2,3,-1,6,1,-2,1,0,1,0.00980392156862745
5,2,3,-1,6,1,-1,-1,0,1,0.00980392156862745
5,2,3,-1,6,1,-1,1,0,1,0.00980392156862745
5,2,3,-1,6,1,0,-1,0,1,0.00980392156862745
5,2,3,-1,6,1,0,1,0,1,0.00980392156862745
5,2,3,-1,6,1,1,-1,0,1,0.00980392156862745
5,2,3,-1,6,1,1,1,0,1,0.00980392156862745
5,2,3,-1,6,1,2,-1,1,2,0.0196078431372549
5,2,3,-1,6,1,2,1,1,2,0.0196078431372549
5,2,3,-1,6,1,3,-1,17,18,0.17647058823529413
5,2,3,-1,6,1,3,1,10,11,0.10784313725490197
5,2,3,-1,6,2,-3,-1,0,1,0.00980392156862745
5,2,3,-1,6,2,-3,1,0,1,0.00980392156862745
5,2,3,-1,6,2,-2,-1,0,1,0.00980392156862745
5,2,3,-1,6,2,-2,1,0,1,0.00980392156862745
5,2,3,-1,6,2,-1,-1,0,1,0.00980392156862745
5,2,3,-1,6,2,-1,1,0,1,0.00980392156862745
5,2,3,-1,6,2,0,-1,0,1,0.00980392156862745
5,2,3,-1,6,2,0,1,0,1,0.00980392156862745
5,2,3,-1,6,2,1,-1,0,1,0.00980392156862745
5,2,3,-1,6,2,1,1,1,2,0.0196078431372549
5,2,3,-1,6,2,2,-1,0,1,0.00980392156862745
5,2,3,-1,6,2,2,1,0,1,0.00980392156862745
5,2,3,-1,6,2,3,-1,0,1,0.00980392156862745
5,2,3,-1,6,2,3,1,1,2,0.0196078431372549
5,2,3,-1,6,3,-3,-1,0,1,0.00980392156862745
5,2,3,-1,6,3,-3,1,0,1,0.00980392156862745
5,2,3,-1,6,3,-2,-1,0,1,0.00980392156862745
5,2,3,-1,6,3,-2,1,0,1,0.00980392156862745
5,2,3,-1,6,3,-1,-1,0,1,0.00980392156862745
5,2,3,-1,6,3,-1,1,0,1,0.00980392156862745
5,2,3,-1,6,3,0,-1,0,1,0.00980392156862745
5,2,3,-1,6,3,0,1,0,1,0.00980392156862745
5,2,3,-1,6,3,1,-1,0,1,0.00980392156862745
5,2,3,-1,6,3,1,1,0,1,0.00980392156862745
5,2,3,-1,6,3,2,-1,0,1,0.00980392156862745
5,2,3,-1,6,3,2,1,0,1,0.00980392156862745
5,2,3,-1,6,3,3,-1,10,11,0.10784313725490197
5,2,3,-1,6,3,3,1,19,20,0.19607843137254902
5,2,3,1,6,1,3,-1,2,3,0.14285714285714285
5,2,3,1,6,1,3,1,5,6,0.2857142857142857
5,2,3,1,6,2,3,-1,0,1,0.047619047619047616
5,2,3,1,6,2,3,1,0,1,0.047619047619047616
5,2,3,1,6,3,3,-1,5,6,0.2857142857142857
5,2,3,1,6,3,3,1,3,4,0.19047619047619047
5,3,-3,-1,6,1,-3,-1,0,1,0.0625
5,3,-3,-1,6,1,-3,1,5,6,0.375
5,3,-3,-1,6,2,-3,-1,2,3,0.1875
5,3,-3,-1,6,2,-3,1,3,4,0.25
5,3,-3,-1,6,3,-3,-1,0,1,0.0625
5,3,-3,-1,6,3,-3,1,0,1,0.0625
5,3,-3,1,6,1,-3,-1,1,2,0.03225806451612903
5,3,-3,1,6,1,-3,1,0,1,0.016129032258064516
5,3,-3,1,6,1,-2,-1,0,1,0.016129032258064516
5,3,-3,1,6,1,-2,1,0,1,0.016129032258064516
5,3,-3,1,6,1,-1,-1,0,1,0.016129032258064516
5,3,-3,1,6,1,-1,1,0,1,0.016129032258064516
5,3,-3,1,6,1,0,-1,0,1,0.016129032258064516
5,3,-3,1,6,1,0,1,0,1,0.016129032258064516
5,3,-3,1,6,1,1,-1,0,1,0.016129032258064516
5,3,-3,1,6,1,1,1,0,1,0.016129032258064516
5,3,-3,1,6,1,2,-1,0,1,0.016129032258064516
5,3,-3,1,6,1,2,1,0,1,0.016129032258064516
5,3,-3,1,6,1,3,-1,0,1,0.016129032258064516
5,3,-3,1,6,1,3,1,0,1,0.016129032258064516
5,3,-3,1,6,2,-3,-1,4,5,0.08064516129032258
5,3,-3,1,6,2,-3,1,14,15,0.24193548387096775
5,3,-3,1,6,2,-2,-1,1,2,0.03225806451612903
5,3,-3,1,6,2,-2,1,0,1,0.016129032258064516
5,3,-3,1,6,2,-1,-1,0,1,0.016129032258064516
5,3,-3,1,6,2,-1,1,0,1,0.016129032258064516
5,3,-3,1,6,2,0,-1,0,1,0.016129032258064516
5,3,-3,1,6,2,0,1,0,1,0.016129032258064516
5,3,-3,1,6,2,1,-1,0,1,0.016129032258064516
5,3,-3,1,6,2,1,1,0,1,0.016129032258064516
5,3,-3,1,6,2,2,-1,0,1,0.016129032258064516
5,3,-3,1,6,2,2,1,0,1,0.016129032258064516
5,3,-3,1,6,2,3,-1,0,1,0.016129032258064516
5,3,-3,1,6,2,3,1,0,1,0.016129032258064516
5,3,-3,1,6,3,-3,-1,0,1,0.016129032258064516
5,3,-3,1,6,3,-3,1,0,1,0.016129032258064516
5,3,-3,1,6,3,-2,-1,0,1,0.016129032258064516
5,3,-3,1,6,3,-2,1,0,1,0.016129032258064516
5,3,-3,1,6,3,-1,-1,0,1,0.016129032258064516
5,3,-3,1,6,3,-1,1,0,1,0.016129032258064516
5,3,-3,1,6,3,0,-1,0,1,0.016129032258064516
5,3,-3,1,6,3,0,1,0,1,0.016129032258064516
5,3,-3,1,6,3,1,-1,0,1,0.016129032258064516
5,3,-3,1,6,3,1,1,0,1,0.016129032258064516
5,3,-3,1,6,3,2,-1,0,1,0.016129032258064516
5,3,-3,1,6,3,2,1,0,1,0.016129032258064516
5,3,-3,1,6,3,3,-1,0,1,0.016129032258064516
5,3,-3,1,6,3,3,1,0,1,0.016129032258064516
5,3,-2,-1,6,1,-3,-1,0,1,0.008264462809917356
5,3,-2,-1,6,1,-3,1,23,24,0.19834710743801653
5,3,-2,-1,6,1,-2,-1,1,2,0.01652892561983471
5,3,-2,-1,6,1,-2,1,9,10,0.08264462809917356
5,3,-2,-1,6,2,-3,-1,1,2,0.01652892561983471
5,3,-2,-1,6,2,-3,1,18,19,0.15702479338842976
5,3,-2,-1,6,2,-2,-1,44,45,0.371900826446281
5,3,-2,-1,6,2,-2,1,11,12,0.09917355371900827
5,3,-2,-1,6,3,-3,-1,1,2,0.01652892561983471
5,3,-2,-1,6,3,-3,1,0,1,0.008264462809917356
5,3,-2,-1,6,3,-2,-1,0,1,0.008264462809917356
5,3,-2,-1,6,3,-2,1,1,2,0.01652892561983471
5,3,-2,1,6,1,-2,-1,17,18,0.0989010989010989
5,3,-2,1,6,1,-2,1,1,2,0.01098901098901099
5,3,-2,1,6,1,-1,-1,3,4,0.02197802197802198
5,3,-2,1,6,1,-1,1,0,1,0.005494505494505495
5,3,-2,1,6,1,0,-1,10,11,0.06043956043956044
5,3,-2,1,6,1,0,1,0,1,0.005494505494505495
5,3,-2,1,6,1,1,-1,1,2,0.01098901098901099
5,3,-2,1,6,1,1,1,0,1,0.005494505494505495
5,3,-2,1,6,1,2,-1,0,1,0.005494505494505495
5,3,-2,1,6,1,2,1,0,1,0.005494505494505495
5,3,-2,1,6,1,3,-1,0,1,0.005494505494505495
5,3,-2,1,6,1,3,1,0,1,0.005494505494505495
5,3,-2,1,6,2,-2,-1,28,29,0.15934065934065933
5,3,-2,1,6,2,-2,1,67,68,0.37362637362637363
5,3,-2,1,6,2,-1,-1,1,2,0.01098901098901099
5,3,-2,1,6,2,-1,1,0,1,0.005494505494505495
5,3,-2,1,6,2,0,-1,16,17,0.09340659340659341
5,3,-2,1,6,2,0,1,0,1,0.005494505494505495
5,3,-2,1,6,2,1,-1,2,3,0.016483516483516484
5,3,-2,1,6,2,1,1,0,1,0.005494505494505495
5,3,-2,1,6,2,2,-1,0,1,0.005494505494505495
5,3,-2,1,6,2,2,1,0,1,0.005494505494505495
5,3,-2,1,6,2,3,-1,0,1,0.005494505494505495
5,3,-2,1,6,2,3,1,0,1,0.005494505494505495
5,3,-2,1,6,3,-2,-1,0,1,0.005494505494505495
5,3,-2,1,6,3,-2,1,0,1,0.005494505494505495
5,3,-2,1,6,3,-1,-1,0,1,0.005494505494505495
5,3,-2,1,6,3,-1,1,0,1,0.005494505494505495
5,3,-2,1,6,3,0,-1,0,1,0.005494505494505495
5,3,-2,1,6,3,0,1,0,1,0.005494505494505495
5,3,-2,1,6,3,1,-1,0,1,0.005494505494505495
5,3,-2,1,6,3,1,1,0,1,0.005494505494505495
5,3,-2,1,6,3,2,-1,0,1,0.005494505494505495
5,3,-2,1,6,3,2,1,0,1,0.005494505494505495
5,3,-2,1,6,3,3,-1,0,1,0.005494505494505495
5,3,-2,1,6,3,3,1,0,1,0.005494505494505495
5,3,-1,-1,6,1,-3,-1,0,1,0.014285714285714285
5,3,-1,-1,6,1,-3,1,6,7,0.1
5,3,-1,-1,6,1,-2,-1,0,1,0.014285714285714285
5,3,-1,-1,6,1,-2,1,6,7,0.1
5,3,-1,-1,6,1,-1,-1,0,1,0.014285714285714285
5,3,-1,-1,6,1,-1,1,3,4,0.05714285714285714
5,3,-1,-1,6,2,-3,-1,0,1,0.014285714285714285
5,3,-1,-1,6,2,-3,1,5,6,0.08571428571428572
5,3,-1,-1,6,2,-2,-1,0,1,0.014285714285714285
5,3,-1,-1,6,2,-2,1,4,5,0.07142857142857142
5,3,-1,-1,6,2,-1,-1,21,22,0.3142857142857143
5,3,-1,-1,6,2,-1,1,6,7,0.1
5,3,-1,-1,6,3,-3,-1,0,1,0.014285714285714285
5,3,-1,-1,6,3,-3,1,0,1,0.014285714285714285
5,3,-1,-1,6,3,-2,-1,0,1,0.014285714285714285
5,3,-1,-1,6,3,-2,1,0,1,0.014285714285714285
5,3,-1,-1,6,3,-1,-1,1,2,0.02857142857142857
5,3,-1,-1,6,3,-1,1,0,1,0.014285714285714285
5,3,-1,1,6,1,-1,-1,4,5,0.04
5,3,-1,1,6,1,-1,1,0,1,0.008
5,3,-1,1,6,1,0,-1,12,13,0.104
5,3,-1,1,6,1,0,1,0,1,0.008
5,3,-1,1,6,1,1,-1,1,2,0.016
5,3,-1,1,6,1,1,1,0,1,0.008
5,3,-1,1,6,1,2,-1,13,14,0.112
5,3,-1,1,6,1,2,1,0,1,0.008
5,3,-1,1,6,1,3,-1,0,1,0.008
5,3,-1,1,6,1,3,1,0,1,0.008
5,3,-1,1,6,2,-1,-1,9,10,0.08
5,3,-1,1,6,2,-1,1,43,44,0.352
5,3,-1,1,6,2,0,-1,6,7,0.056
5,3,-1,1,6,2,0,1,0,1,0.008
5,3,-1,1,6,2,1,-1,0,1,0.008
5,3,-1,1,6,2,1,1,0,1,0.008
5,3,-1,1,6,2,2,-1,7,8,0.064
5,3,-1,1,6,2,2,1,0,1,0.008
5,3,-1,1,6,2,3,-1,0,1,0.008
5,3,-1,1,6,2,3,1,0,1,0.008
5,3,-1,1,6,3,-1,-1,0,1,0.008
5,3,-1,1,6,3,-1,1,0,1,0.008
5,3,-1,1,6,3,0,-1,0,1,0.008
5,3,-1,1,6,3,0,1,0,1,0.008
5,3,-1,1,6,3,1,-1,0,1,0.008
5,3,-1,1,6,3,1,1,0,1,0.008
5,3,-1,1,6,3,2,-1,0,1,0.008
5,3,-1,1,6,3,2,1,0,1,0.008
5,3,-1,1,6,3,3,-1,0,1,0.008
5,3,-1,1,6,3,3,1,0,1,0.008
5,3,0,-1,6,1,-3,-1,0,1,0.0036101083032490976
5,3,0,-1,6,1,-3,1,0,1,0.0036101083032490976
